N,Database,Accession,Type
417,NCBI,SRR3085523,RUN
418,NCBI,SRR3085526,RUN
419,NCBI,SRR3085520,RUN
420,NCBI,SRR3001171,RUN
421,NCBI,SRR3001173,RUN
422,NCBI,SRR3001177,RUN
423,NCBI,SRR3001181,RUN
424,NCBI,SRR3001178,RUN
425,NCBI,SRR3001175,RUN
426,NCBI,SRR3001172,RUN
427,NCBI,SRR3001170,RUN
428,NCBI,SRR3001179,RUN
429,NCBI,SRR3001180,RUN
430,NCBI,SRR3001176,RUN
431,NCBI,SRR3001174,RUN
432,NCBI,SRR3033303,RUN
433,NCBI,SRR3033304,RUN
434,NCBI,SRR3033320,RUN
435,NCBI,SRR3033347,RUN
436,NCBI,SRR3033305,RUN
437,NCBI,SRR3033323,RUN
438,NCBI,SRR3033324,RUN
439,NCBI,SRR3033325,RUN
440,NCBI,SRR3033306,RUN
441,NCBI,SRR3033346,RUN
442,NCBI,SRR3180051,RUN
443,NCBI,SRR3180045,RUN
444,NCBI,SRR3180048,RUN
445,NCBI,SRR3085533,RUN
446,NCBI,SRR3180046,RUN
447,NCBI,SRR3180041,RUN
448,NCBI,SRR3180040,RUN
449,NCBI,SRR3180052,RUN
450,NCBI,SRR3180044,RUN
451,NCBI,SRR3156389,RUN
452,NCBI,SRR3156381,RUN
453,NCBI,SRR3156382,RUN
454,NCBI,SRR3156392,RUN
455,NCBI,SRR3156390,RUN
456,NCBI,SRR3156383,RUN
457,NCBI,SRR3156386,RUN
458,NCBI,SRR3156385,RUN
459,NCBI,SRR3156387,RUN
460,NCBI,SRR3156384,RUN
461,NCBI,SRR3156388,RUN
462,NCBI,SRR3156391,RUN
463,NCBI,SRR3180033,RUN
464,NCBI,SRR3180035,RUN
465,NCBI,SRR3180037,RUN
466,NCBI,SRR3180032,RUN
467,NCBI,SRR3180047,RUN
468,NCBI,SRR3203828,RUN
469,NCBI,SRR3203829,RUN
470,NCBI,SRR3203831,RUN
471,NCBI,SRR3203832,RUN
472,NCBI,SRR3115440,RUN
473,NCBI,SRR3115438,RUN
474,NCBI,SRR3180036,RUN
475,NCBI,SRR3180034,RUN
476,NCBI,SRR3180038,RUN
477,NCBI,SRR3184123,RUN
478,NCBI,SRR3184116,RUN
479,NCBI,SRR3184114,RUN
480,NCBI,SRR3055291,RUN
481,NCBI,SRR3306287,RUN
482,NCBI,SRR3330217,RUN
483,NCBI,SRR3219167,RUN
484,NCBI,SRR2047290,RUN
485,NCBI,SRR1793264,RUN
486,NCBI,SRR1793265,RUN
487,NCBI,SRR3136894,RUN
488,NCBI,SRR3306286,RUN
489,NCBI,SRR3330216,RUN
490,NCBI,SRR1631188,RUN
491,NCBI,SRR1521524,RUN
492,NCBI,SRR1631189,RUN
493,NCBI,SRR2568398,RUN
494,NCBI,SRR2407700,RUN
495,NCBI,SRR2566909,RUN
496,NCBI,SRR3330218,RUN
497,NCBI,SRR3330219,RUN
498,NCBI,SRR3330220,RUN
499,NCBI,SRR3330221,RUN
500,NCBI,SRR3330222,RUN
501,NCBI,SRR3330223,RUN
502,NCBI,SRR3330224,RUN
503,NCBI,SRR3330225,RUN
504,NCBI,SRR3330226,RUN
505,NCBI,SRR3330227,RUN
506,NCBI,SRR3330228,RUN
507,NCBI,SRR3330229,RUN
508,NCBI,SRR3330230,RUN
509,NCBI,SRR3330231,RUN
510,NCBI,SRR3330241,RUN
511,NCBI,SRR3330242,RUN
512,NCBI,SRR3330243,RUN
513,NCBI,SRR3330245,RUN
514,NCBI,SRR3330246,RUN
515,NCBI,SRR3330247,RUN
516,NCBI,SRR3330248,RUN
517,NCBI,SRR3330249,RUN
518,NCBI,SRR3330373,RUN
519,NCBI,SRR3330374,RUN
520,NCBI,SRR3330375,RUN
521,NCBI,SRR3330376,RUN
522,NCBI,SRR3330377,RUN
523,NCBI,SRR3330378,RUN
524,NCBI,SRR3330379,RUN
525,NCBI,SRR3330380,RUN
526,NCBI,SRR3330381,RUN
527,NCBI,SRR3330382,RUN
528,NCBI,SRR3330383,RUN
529,NCBI,SRR3330384,RUN
530,NCBI,SRR3330385,RUN
531,NCBI,SRR3330386,RUN
532,NCBI,SRR3330387,RUN
533,NCBI,SRR3330388,RUN
534,NCBI,SRR3330600,RUN
535,NCBI,SRR3330602,RUN
536,NCBI,SRR3330603,RUN
537,NCBI,SRR3344458,RUN
538,NCBI,SRR3344459,RUN
539,NCBI,SRR3344460,RUN
540,NCBI,SRR3344461,RUN
541,NCBI,SRR3344462,RUN
542,NCBI,SRR3344463,RUN
543,NCBI,SRR3344464,RUN
544,NCBI,SRR3344465,RUN
545,NCBI,SRR3344466,RUN
546,NCBI,SRR3344467,RUN
547,NCBI,SRR3344468,RUN
548,NCBI,SRR3344469,RUN
549,NCBI,SRR3344470,RUN
550,NCBI,SRR3344471,RUN
551,NCBI,SRR3344472,RUN
552,NCBI,SRR3344473,RUN
553,NCBI,SRR3399991,RUN
554,NCBI,SRR3399992,RUN
555,NCBI,SRR3399993,RUN
556,NCBI,SRR3399994,RUN
557,NCBI,SRR3399995,RUN
558,NCBI,SRR3399996,RUN
559,NCBI,SRR3399997,RUN
560,NCBI,SRR3399998,RUN
561,NCBI,SRR3399999,RUN
562,NCBI,SRR3400000,RUN
563,NCBI,SRR3400001,RUN
564,NCBI,SRR3400013,RUN
565,NCBI,SRR3418278,RUN
566,NCBI,SRR3418279,RUN
567,NCBI,SRR3418283,RUN
568,NCBI,SRR3418284,RUN
569,NCBI,SRR3418285,RUN
570,NCBI,SRR3418286,RUN
571,NCBI,SRR3418287,RUN
572,NCBI,SRR3418288,RUN
573,NCBI,SRR3418289,RUN
574,NCBI,SRR3418290,RUN
575,NCBI,SRR3418291,RUN
576,NCBI,SRR3418293,RUN
577,NCBI,SRR3418338,RUN
578,NCBI,SRR3452360,RUN
579,NCBI,SRR3452361,RUN
580,NCBI,SRR3490008,RUN
581,NCBI,SRR3490009,RUN
582,NCBI,SRR3490010,RUN
583,NCBI,SRR3490011,RUN
584,NCBI,SRR3509857,RUN
585,NCBI,SRR3509858,RUN
586,NCBI,SRR3509859,RUN
587,NCBI,SRR3509860,RUN
588,NCBI,SRR3509861,RUN
589,NCBI,SRR3509862,RUN
590,NCBI,SRR3509863,RUN
591,NCBI,SRR3509864,RUN
592,NCBI,SRR3509865,RUN
593,NCBI,SRR3509866,RUN
594,NCBI,SRR3509867,RUN
595,NCBI,SRR3509868,RUN
596,NCBI,SRR3509869,RUN
597,NCBI,SRR3509870,RUN
598,NCBI,SRR3509871,RUN
599,NCBI,SRR3509872,RUN
600,NCBI,SRR3509873,RUN
601,NCBI,SRR3509874,RUN
602,NCBI,SRR3509880,RUN
603,NCBI,SRR3509882,RUN
604,NCBI,SRR3509884,RUN
605,NCBI,SRR3509886,RUN
606,NCBI,SRR3509887,RUN
607,NCBI,SRR3509889,RUN
608,NCBI,SRR3509890,RUN
609,NCBI,SRR3509891,RUN
610,NCBI,SRR3509892,RUN
611,NCBI,SRR3509893,RUN
612,NCBI,SRR3509903,RUN
613,NCBI,SRR3509904,RUN
614,NCBI,SRR3509905,RUN
615,NCBI,SRR3547958,RUN
616,NCBI,SRR3547959,RUN
617,NCBI,SRR3547960,RUN
618,NCBI,SRR3606589,RUN
619,NCBI,SRR3606590,RUN
620,NCBI,SRR3606699,RUN
621,NCBI,SRR3606700,RUN
622,NCBI,SRR3663783,RUN
623,NCBI,SRR3663784,RUN
624,NCBI,SRR3663785,RUN
625,NCBI,SRR3663786,RUN
626,NCBI,SRR3663787,RUN
627,NCBI,SRR3663788,RUN
628,NCBI,SRR3663789,RUN
629,NCBI,SRR3663790,RUN
630,NCBI,SRR3663791,RUN
631,NCBI,SRR3663792,RUN
632,NCBI,SRR3663793,RUN
633,NCBI,SRR3663794,RUN
634,NCBI,SRR3663795,RUN
635,NCBI,SRR3664604,RUN
636,NCBI,SRR3664605,RUN
637,NCBI,SRR3664606,RUN
638,NCBI,SRR3664607,RUN
639,NCBI,SRR3664608,RUN
640,NCBI,SRR3664609,RUN
641,NCBI,SRR3664610,RUN
642,NCBI,SRR3664611,RUN
643,NCBI,SRR3664612,RUN
644,NCBI,SRR3664613,RUN
645,NCBI,SRR3664614,RUN
646,NCBI,SRR3664615,RUN
647,NCBI,SRR3664616,RUN
648,NCBI,SRR3664617,RUN
649,NCBI,SRR3664618,RUN
650,NCBI,SRR3664619,RUN
651,NCBI,SRR3664620,RUN
652,NCBI,SRR3664621,RUN
653,NCBI,SRR3664622,RUN
654,NCBI,SRR3664623,RUN
655,NCBI,SRR3664624,RUN
656,NCBI,SRR3664625,RUN
657,NCBI,SRR3664626,RUN
658,NCBI,SRR3664627,RUN
659,NCBI,SRR3664628,RUN
660,NCBI,SRR3664629,RUN
661,NCBI,SRR3664630,RUN
662,NCBI,SRR3664631,RUN
663,NCBI,SRR3664632,RUN
664,NCBI,SRR3664633,RUN
665,NCBI,SRR3664634,RUN
666,NCBI,SRR3664635,RUN
667,NCBI,SRR3664636,RUN
668,NCBI,SRR3664637,RUN
669,NCBI,SRR3664638,RUN
670,NCBI,SRR3664639,RUN
671,NCBI,SRR3664640,RUN
672,NCBI,SRR3664641,RUN
673,NCBI,SRR3664642,RUN
674,NCBI,SRR3664643,RUN
675,NCBI,SRR3664644,RUN
676,NCBI,SRR3664645,RUN
677,NCBI,SRR3664646,RUN
678,NCBI,SRR3664647,RUN
679,NCBI,SRR3664648,RUN
680,NCBI,SRR3664649,RUN
681,NCBI,SRR3664650,RUN
682,NCBI,SRR3664651,RUN
683,NCBI,SRR3664652,RUN
684,NCBI,SRR3664653,RUN
685,NCBI,SRR3664654,RUN
686,NCBI,SRR3664655,RUN
687,NCBI,SRR3664656,RUN
688,NCBI,SRR3664657,RUN
689,NCBI,SRR3664658,RUN
690,NCBI,SRR3664659,RUN
691,NCBI,SRR3664660,RUN
692,NCBI,SRR3664661,RUN
693,NCBI,SRR3664662,RUN
694,NCBI,SRR3664663,RUN
695,NCBI,SRR3664664,RUN
696,NCBI,SRR3664665,RUN
697,NCBI,SRR3664666,RUN
698,NCBI,SRR3664667,RUN
699,NCBI,SRR3664668,RUN
