PATRIC ID,Isolation Source,Isolation Date,Serotype,US State of Isolation,SRA Run Accession,AUG,AMP,AXO,AZI,CHL,CIP,COT,FIS,FOX,GEN,NAL,STR,TET,TIO,KAN
590.1233,Turkeys,2015,Senftenberg,AR,SRR2973739,<=1,2,<=0.25,2,8,0.03,0.5,>256,8,0.5,4,>64,>32,1,NA
590.12331,Cattle,2015,Cerro,NE,SRR3033302,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,4,<=0.25,2,8,<=4,0.5,NA
590.12332,Cattle,2015,Cerro,CO,SRR2973740,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,<=16,2,2,2,32,<=4,0.5,NA
590.12333,Cattle,2015,Montevideo,PA,SRR2973754,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,<=16,2,1,2,32,<=4,1,NA
590.12334,Swine,2015,Anatum,MI,SRR2973835,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,4,0.5,4,8,>32,1,NA
590.12335,Cattle,2015,Cerro,MI,SRR2973738,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,0.5,2,32,<=4,0.5,NA
590.12336,Chickens,2015,Kentucky,TX,SRR2973832,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,2,0.5,2,>64,>32,0.5,NA
590.12337,Swine,2015,Derby,SD,SRR2973833,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,1,2,>64,>32,1,NA
590.12338,Chickens,2015,Infantis,NC,SRR2939562,2,>32,64,2,>32,0.125,>4,>256,4,16,>32,64,>32,>8,NA
590.12339,Swine,2015,Eko,PA,SRR3203827,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,<=4,1,NA
590.1234,Swine,2015,Anatum,IL,SRR3056911,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,32,4,0.5,4,32,<=4,1,NA
590.12341,Swine,2015,Anatum,AL,SRR3056913,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,1,4,32,>32,1,NA
590.12342,Cattle,2015,Anatum,IA,SRR3056909,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,64,4,0.5,4,16,>32,1,NA
590.12343,Swine,2015,Ohio,TX,SRR3056912,<=1,2,<=0.25,8,8,<=0.015,0.25,>256,4,0.5,2,8,>32,1,NA
590.12344,Cattle,2015,Muenchen,TX,SRR3056927,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,8,<=0.25,2,4,16,0.5,NA
590.12345,Cattle,2015,Anatum,TX,SRR3056928,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,0.5,4,16,>32,0.5,NA
590.12346,Cattle,2015,Newport,UT,SRR3056929,>32,>32,32,4,>32,<=0.015,<=0.125,>256,>32,0.5,2,>64,>32,>8,NA
590.12347,Chickens,2015,Tennessee,AR,SRR3056917,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,128,4,1,2,32,<=4,1,NA
590.12348,Chickens,2015,Typhimurium,SC,SRR3056930,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,2,0.5,4,8,>32,1,NA
590.12349,Swine,2015,Anatum,NC,SRR3670105,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,64,4,0.5,4,16,>32,1,NA
590.1235,Swine,2015,Infantis,MI,SRR3056931,2,>32,<=0.25,8,8,<=0.015,<=0.125,<=16,4,0.5,2,16,<=4,1,NA
590.12351,Swine,2015,Derby,IA,SRR3056932,<=1,<=1,<=0.25,8,16,<=0.015,<=0.125,32,4,0.5,2,16,>32,1,NA
590.12352,Swine,2015,Anatum,NC,SRR3056906,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,<=0.25,4,8,32,1,NA
590.12353,Swine,2015,Derby,OH,SRR3056908,<=1,2,<=0.25,4,8,<=0.015,0.25,>256,4,0.5,4,>64,>32,1,NA
590.12354,Turkeys,2015,Hadar,SD,SRR3056910,16,>32,<=0.25,2,4,<=0.015,<=0.125,32,2,0.5,4,8,<=4,1,NA
590.12355,Swine,2015,Anatum,NC,SRR3056914,32,>32,32,4,4,<=0.015,<=0.125,32,>32,0.5,2,8,32,>8,NA
590.12356,Swine,2015,Worthington,NC,SRR2989564,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,0.5,2,8,>32,0.5,NA
590.12357,Swine,2015,Newport,IL,SRR2550696,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,<=16,2,0.5,2,8,>32,1,NA
590.12358,Chickens,2015,Typhimurium,DE,SRR2989566,32,>32,8,4,4,<=0.015,<=0.125,>256,32,<=0.25,2,8,>32,8,NA
590.12359,Chickens,2015,Kentucky,CA,SRR2989558,>32,>32,16,2,<=2,<=0.015,<=0.125,64,32,0.5,2,8,<=4,>8,NA
590.1236,Swine,2015,Derby,CA,SRR2989562,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,64,4,0.5,2,8,>32,0.5,NA
590.12361,Swine,2015,Kentucky,NC,SRR2989559,>32,>32,16,4,4,<=0.015,<=0.125,64,32,0.5,2,8,<=4,>8,NA
590.12362,Turkeys,2015,Derby,NC,SRR2989567,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,0.5,4,32,<=4,1,NA
590.12363,Swine,2015,Derby,PA,SRR2989565,<=1,2,<=0.25,4,8,<=0.015,<=0.125,64,8,0.5,4,8,>32,1,NA
590.12364,Swine,2015,Rissen,NC,SRR2989568,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,4,>32,1,NA
590.12365,Swine,2015,Derby,TN,SRR2989560,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,0.5,4,>64,>32,1,NA
590.12366,Chickens,2015,Typhimurium,DE,SRR2989561,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,8,0.5,2,8,>32,1,NA
590.12367,Swine,2015,Anatum,WI,SRR2989557,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,64,4,0.5,4,8,32,1,NA
590.12368,Cattle,2015,Senftenberg,IA,SRR2989563,>32,>32,32,2,8,<=0.015,0.25,>256,>32,1,4,>64,>32,>8,NA
590.12369,Swine,2015,London,IA,SRR2637879,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,64,2,0.5,2,8,<=4,0.5,NA
590.1237,Swine,2015,Chailey,NC,SRR2637903,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,<=16,2,0.5,2,8,>32,1,NA
590.12371,Swine,2015,Altona,PA,SRR2637856,<=1,<=1,<=0.25,2,>32,<=0.015,>4,>256,4,0.5,4,32,<=4,1,NA
590.12372,Swine,2015,Derby,UT,SRR2648757,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,64,2,1,2,16,<=4,0.5,NA
590.12373,Chickens,2015,Kentucky,NC,SRR2648749,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,4,0.5,2,64,<=4,0.5,NA
590.12374,Chickens,2015,Kentucky,AL,SRR2648750,>32,>32,16,4,<=2,<=0.015,<=0.125,32,32,0.5,2,8,<=4,>8,NA
590.12375,Cattle,2015,Newport,CA,SRR2648751,>32,>32,32,4,>32,<=0.015,<=0.125,>256,>32,1,2,>64,>32,>8,NA
590.12376,Cattle,2015,Cerro,NY,SRR2648740,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,1,2,16,<=4,1,NA
590.12377,Swine,2015,Typhimurium,OK,SRR2648752,8,>32,<=0.25,4,8,<=0.015,<=0.125,>256,2,0.5,4,>64,>32,1,NA
590.12378,Swine,2015,Cerro,TN,SRR2649002,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,<=16,4,0.5,4,8,<=4,1,NA
590.12379,Swine,2015,Anatum,IL,SRR2648891,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,4,<=0.25,4,8,32,1,NA
590.1238,Swine,2015,Muenchen,UT,SRR2648755,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,2,0.5,4,8,<=4,0.5,NA
590.12381,Swine,2015,Derby,SC,SRR2648998,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,0.5,2,16,>32,1,NA
590.12382,Chickens,2015,Heidelberg,TN,SRR2648753,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,1,0.5,4,8,<=4,0.5,NA
590.12383,Swine,2015,Worthington,IA,SRR2648912,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,2,0.5,4,8,<=4,0.5,NA
590.12384,Swine,2015,Newport,TN,SRR2421548,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,<=16,2,0.5,2,8,>32,0.5,NA
590.12385,Swine,2015,Newport,WI,SRR2648754,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,2,0.5,2,16,<=4,0.5,NA
590.12387,Chickens,2015,Thompson,MS,SRR2638070,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,2,0.5,2,16,<=4,0.5,NA
590.12388,Turkeys,2015,Saintpaul,MN,SRR2638015,8,>32,<=0.25,2,8,<=0.015,<=0.125,64,2,>16,2,64,>32,1,NA
590.12389,Swine,2015,Senftenberg,SC,SRR2989188,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,>256,4,0.5,4,16,>32,1,NA
590.1239,Chickens,2015,Kentucky,TX,SRR2989190,<=1,<=1,<=0.25,4,8,<=0.015,>4,>256,2,0.5,2,>64,>32,0.5,NA
590.12391,Turkeys,2015,Albany,MN,SRR2989168,>32,>32,64,8,>32,<=0.015,<=0.125,>256,>32,0.5,2,>64,>32,>8,NA
590.12392,Swine,2015,Muenster,TX,SRR2989192,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,>256,4,1,4,>64,>32,1,NA
590.12393,Swine,2015,Derby,MI,SRR2989193,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,0.5,4,>64,>32,1,NA
590.12394,Cattle,2015,Cerro,PA,SRR2638017,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,0.5,2,8,<=4,0.5,NA
590.12395,Cattle,2015,Muenchen,TN,SRR2989169,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,2,0.5,4,4,>32,1,NA
590.12396,Swine,2015,Johannesburg,IA,SRR2638014,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,>256,2,0.5,4,64,>32,1,NA
590.12397,Chickens,2015,Typhimurium,GA,SRR2989194,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,>256,2,<=0.25,2,8,>32,0.5,NA
590.12398,Swine,2015,Johannesburg,FL,SRR2638018,<=1,<=1,<=0.25,16,8,<=0.015,<=0.125,<=16,2,0.5,2,8,>32,0.5,NA
590.12399,Swine,2015,Anatum,IL,SRR2989197,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,0.5,4,8,32,1,NA
590.124,Chickens,2015,Typhimurium,MD,SRR2638019,>32,>32,8,4,8,<=0.015,0.25,>256,16,0.5,4,8,>32,8,NA
590.12401,Swine,2015,Typhimurium,IA,SRR2989195,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,2,0.5,4,64,<=4,1,NA
590.12402,Chickens,2015,Typhimurium,FL,SRR2989196,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,2,<=0.25,4,4,>32,0.5,NA
590.12403,Swine,2015,Derby,PA,SRR2989189,<=1,<=1,<=0.25,8,8,<=0.015,0.25,>256,4,0.5,4,>64,>32,1,NA
590.12404,Swine,2015,Anatum,IL,SRR2989191,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,32,1,NA
590.12405,Swine,2015,Anatum,NC,SRR2989201,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,0.5,4,8,32,1,NA
590.12406,Chickens,2015,Typhimurium,DE,SRR2989203,32,>32,4,2,8,<=0.015,<=0.125,>256,32,<=0.25,2,4,>32,8,NA
590.12407,Cattle,2015,Kentucky,KS,SRR2989202,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,64,4,0.5,4,8,32,1,NA
590.12408,Swine,2015,Anatum,NC,SRR2989206,<=1,<=1,<=0.25,8,16,<=0.015,<=0.125,32,4,<=0.25,4,8,32,1,NA
590.12409,Chickens,2015,Typhimurium,VA,SRR2989211,<=1,<=1,<=0.25,4,8,0.03,0.25,>256,4,<=0.25,4,8,>32,1,NA
590.1241,Swine,2015,"I 4,[5],12:i:-",IN,SRR2989204,4,>32,<=0.25,4,8,<=0.015,<=0.125,>256,2,0.5,4,>64,>32,1,NA
590.12411,Swine,2015,Anatum,IL,SRR2989207,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,64,4,<=0.25,4,16,32,1,NA
590.12412,Chickens,2015,Rough/ Nonmotile Isolate,NC,SRR2989205,<=1,2,<=0.25,8,>32,0.25,>4,>256,4,8,>32,64,>32,1,NA
590.12413,Chickens,2015,Typhimurium,GA,SRR2989208,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,2,<=0.25,4,8,>32,1,NA
590.12414,Swine,2015,Rissen,MN,SRR2989209,<=1,2,<=0.25,8,8,<=0.015,<=0.125,64,4,<=0.25,4,8,>32,1,NA
590.12415,Cattle,2015,Typhimurium,ID,SRR2989200,8,>32,<=0.25,4,8,<=0.015,<=0.125,>256,2,0.5,4,64,>32,1,NA
590.12416,Swine,2015,"I 4,[5],12:i:-",MI,SRR2989210,8,>32,<=0.25,4,8,<=0.015,<=0.125,>256,4,<=0.25,4,>64,>32,1,NA
590.12417,Cattle,2015,Typhimurium,NJ,SRR3000028,8,>32,<=0.25,4,>32,<=0.015,0.25,>256,1,0.5,4,64,32,0.5,NA
590.12418,Chickens,2015,Typhimurium,VA,SRR3000027,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,>256,2,<=0.25,4,8,>32,1,NA
590.12419,Cattle,2015,Kentucky,TX,SRR3000019,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,8,0.5,4,8,>32,1,NA
590.1242,Swine,2015,Agona,TN,SRR3000029,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,4,>32,1,NA
590.12421,Chickens,2015,Heidelberg,DE,SRR3000023,>32,>32,32,4,8,<=0.015,<=0.125,<=16,>32,0.5,4,8,<=4,>8,NA
590.12422,Chickens,2015,Schwarzengrund,TN,SRR3000031,2,2,<=0.25,4,8,<=0.015,<=0.125,32,2,0.5,4,64,<=4,1,NA
590.12423,Swine,2015,Bredeney,OK,SRR3000030,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,<=16,2,0.5,4,>64,>32,1,NA
590.12424,Cattle,2015,"I 4,[5],12:i:-",TX,SRR3062671,8,>32,<=0.25,4,8,<=0.015,<=0.125,>256,2,<=0.25,4,>64,<=4,1,NA
590.12425,Swine,2015,Derby,IA,SRR3062669,>32,>32,32,4,8,<=0.015,<=0.125,64,>32,8,2,>64,>32,>8,NA
590.12426,Chickens,2015,Kentucky,AR,SRR3062672,<=1,<=1,<=0.25,1,4,<=0.015,<=0.125,32,2,<=0.25,2,64,>32,1,NA
590.12427,Turkeys,2015,Hadar,MN,SRR3062670,>32,>32,16,2,4,<=0.015,<=0.125,64,>32,0.5,2,64,>32,>8,NA
590.12428,Cattle,2015,Typhimurium,CA,SRR3062668,>32,>32,16,2,>32,<=0.015,<=0.125,>256,32,0.5,4,>64,>32,>8,NA
590.12429,Turkeys,2015,Kentucky,CA,SRR3062667,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,4,16,2,64,<=4,1,NA
590.1243,Swine,2015,Typhimurium,CA,SRR3062673,<=1,2,<=0.25,4,8,0.25,0.25,>256,4,<=0.25,>32,>64,>32,1,NA
590.12431,Swine,2015,Reading,TN,SRR3031873,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,32,1,<=0.25,1,<=2,16,0.25,NA
590.12432,Swine,2015,Anatum,PA,SRR3031829,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,4,0.5,4,16,32,1,NA
590.12433,Cattle,2015,"I 4,[5],12:i:-",CA,SRR3031869,8,>32,<=0.25,4,8,<=0.015,<=0.125,>256,2,<=0.25,4,>64,>32,1,NA
590.12434,Chickens,2015,Typhimurium,VA,SRR3031856,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,4,<=0.25,4,4,>32,0.5,NA
590.12435,Swine,2015,Kentucky,NJ,SRR3031868,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,32,2,0.5,2,64,>32,0.5,NA
590.12436,Cattle,2015,Agona,SD,SRR3038502,<=1,2,<=0.25,4,8,<=0.015,0.25,>256,4,<=0.25,4,8,>32,1,NA
590.12437,Cattle,2015,Anatum,TX,SRR3038497,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,8,<=0.25,4,32,<=4,1,NA
590.12438,Swine,2015,Derby,SC,SRR3038498,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,8,0.5,4,16,>32,1,NA
590.12439,Cattle,2015,Montevideo,WI,SRR3038510,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,<=16,2,0.5,2,8,>32,1,NA
590.1244,Cattle,2015,Lille,TX,SRR3038499,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,4,16,1,NA
590.12441,Swine,2015,London,FL,SRR3056900,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,64,2,<=0.25,2,8,>32,0.5,NA
590.12442,Turkeys,2015,Reading,NC,SRR3038514,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,>256,4,16,2,32,<=4,2,NA
590.12443,Swine,2015,Adelaide,AL,SRR3038513,2,2,<=0.25,4,8,<=0.015,<=0.125,<=16,4,1,4,32,<=4,1,NA
590.12444,Swine,2015,Anatum,MN,SRR3038511,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,16,32,1,NA
590.12445,Chickens,2015,Typhimurium,NC,SRR3038512,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,2,<=0.25,4,8,>32,0.5,NA
590.12446,Swine,2015,Derby,TN,SRR3038500,>32,>32,32,4,8,<=0.015,0.25,>256,>32,0.5,4,>64,>32,>8,NA
590.12447,Cattle,2015,Give,PA,SRR3031826,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,64,2,<=0.25,4,32,8,0.5,NA
590.12448,Swine,2015,"3,10:y:-",KY,SRR3031825,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,4,0.5,4,64,>32,1,NA
590.12449,Chickens,2015,Kentucky,CA,SRR3031870,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,<=16,2,<=0.25,2,32,>32,0.5,NA
590.1245,Cattle,2015,Montevideo,SD,SRR3031871,8,>32,<=0.25,4,4,<=0.015,>4,>256,2,0.5,4,16,>32,0.5,NA
590.12451,Swine,2015,Derby,NY,SRR3031827,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,0.5,4,32,<=4,1,NA
590.12452,Swine,2015,Anatum,IL,SRR3031828,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,>32,1,NA
590.12453,Chickens,2015,Typhimurium,MD,SRR3056898,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,<=0.25,4,8,>32,1,NA
590.12454,Swine,2015,Orion,CA,SRR3038515,2,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,4,>16,4,64,<=4,1,NA
590.12455,Swine,2015,Anatum,IL,SRR3056899,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,16,32,1,NA
590.12456,Swine,2015,Cubana,NE,SRR3038501,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,<=0.25,4,32,>32,1,NA
590.12457,Cattle,2015,Montevideo,PA,SRR2981106,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,0.5,4,16,<=4,1,NA
590.12458,Swine,2015,Johannesburg,PA,SRR2981111,<=1,<=1,<=0.25,8,8,0.03,<=0.125,<=16,2,<=0.25,4,4,<=4,0.5,NA
590.12459,Cattle,2015,Anatum,TX,SRR2981107,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,<=0.25,4,32,<=4,1,NA
590.1246,Swine,2015,Montevideo,NJ,SRR2981146,<=1,<=1,<=0.25,8,8,0.03,<=0.125,64,2,<=0.25,4,8,<=4,1,NA
590.12461,Cattle,2015,Bovismorbificans,GA,SRR2981147,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,2,<=0.25,4,8,<=4,1,NA
590.12462,Cattle,2015,Anatum,TX,SRR2981112,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,<=16,4,<=0.25,4,16,<=4,1,NA
590.12463,Swine,2015,Infantis,PA,SRR2981103,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,<=4,1,NA
590.12464,Swine,2015,Anatum,MO,SRR2981113,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,<=0.25,4,8,32,1,NA
590.12465,Cattle,2015,Give,IL,SRR2981104,<=1,<=1,<=0.25,4,8,0.03,<=0.125,32,2,<=0.25,4,8,<=4,0.5,NA
590.12466,Swine,2015,Muenchen,AL,SRR2981105,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,>256,4,<=0.25,4,8,>32,1,NA
590.12467,Swine,2015,Johannesburg,IL,SRR2981110,<=1,<=1,<=0.25,8,8,0.03,<=0.125,<=16,2,<=0.25,4,4,<=4,1,NA
590.12468,Cattle,2015,Typhimurium,TX,SRR2981108,32,>32,4,4,8,<=0.015,<=0.125,32,16,<=0.25,4,8,<=4,8,NA
590.12469,Swine,2015,Uganda,NJ,SRR2981109,<=1,<=1,<=0.25,8,8,<=0.015,<=0.125,64,2,0.5,4,8,<=4,0.5,NA
590.1247,Chickens,2015,Kentucky,FL,SRR3038516,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,64,2,0.5,2,>64,>32,0.5,NA
590.12471,Chickens,2015,Kentucky,NC,SRR3085611,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,<=16,4,<=0.25,4,>64,<=4,0.5,NA
590.12472,Chickens,2015,Infantis,TX,SRR3085620,<=1,<=1,<=0.25,4,>32,0.25,>4,>256,4,8,>32,32,>32,1,NA
590.12473,Swine,2015,Agona,CT,SRR3085616,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,<=0.25,4,32,>32,1,NA
590.12474,Chickens,2015,Schwarzengrund,AL,SRR3085617,<=1,2,<=0.25,4,8,<=0.015,<=0.125,32,2,0.5,4,>64,<=4,1,NA
590.12475,Swine,2015,Anatum,IA,SRR3085618,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,>32,1,NA
590.12476,Swine,2015,Derby,NC,SRR3085612,<=1,2,<=0.25,8,16,<=0.015,<=0.125,32,4,0.5,4,64,>32,1,NA
590.12477,Swine,2015,"I 4,[5],12:i:-",OK,SRR3085614,8,>32,<=0.25,4,8,0.03,<=0.125,>256,2,0.5,4,>64,>32,1,NA
590.12478,Chickens,2015,Typhimurium,WV,SRR3085621,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,16,4,64,>32,1,NA
590.12479,Cattle,2015,Newport,CO,SRR3085619,32,>32,16,4,>32,<=0.015,0.5,>256,32,<=0.25,4,>64,>32,>8,NA
590.1248,Cattle,2015,Typhimurium,ID,SRR3085615,8,>32,<=0.25,4,8,<=0.015,0.25,>256,4,0.5,4,>64,>32,1,NA
590.12481,Swine,2015,Typhimurium,UT,SRR3085613,<=1,<=1,<=0.25,4,8,0.5,0.5,>256,2,0.5,>32,>64,>32,1,NA
590.12482,Swine,2015,Anatum,NC,SRR3000038,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,32,1,NA
590.12483,Chickens,2015,Hadar,MS,SRR3000046,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,0.5,4,64,>32,1,NA
590.12484,Swine,2015,Anatum,IL,SRR3056893,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,32,4,<=0.25,4,8,32,1,NA
590.12485,Chickens,2015,Schwarzengrund,GA,SRR3056901,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,32,2,1,4,64,<=4,0.5,NA
590.12486,Swine,2015,Chailey,TN,SRR3056904,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,<=16,2,<=0.25,2,16,>32,0.5,NA
590.12487,Chickens,2015,Kentucky,TX,SRR3056894,<=1,<=1,<=0.25,4,4,<=0.015,>4,>256,2,<=0.25,2,16,<=4,0.5,NA
590.12488,Chickens,2015,Schwarzengrund,AL,SRR3062686,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,0.5,8,>64,<=4,1,NA
590.12489,Cattle,2015,Muenchen,TX,SRR3062679,<=1,<=1,<=0.25,2,4,<=0.015,0.25,>256,4,0.5,4,4,>32,1,NA
590.1249,Swine,2015,Anatum,PA,SRR3062682,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,4,<=0.25,4,8,32,0.5,NA
590.12491,Swine,2015,Agona,VA,SRR3062687,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,<=0.25,4,32,>32,1,NA
590.12492,Cattle,2015,Cerro,WI,SRR3062685,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,1,2,32,<=4,0.5,NA
590.12493,Cattle,2015,Montevideo,PA,SRR2829106,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,0.5,2,16,<=4,0.5,NA
590.12494,Cattle,2015,Heidelberg,KS,SRR2829307,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,32,2,0.5,4,16,<=4,1,NA
590.12495,Cattle,2015,Typhimurium,TX,SRR2829111,>32,>32,16,4,8,<=0.015,0.25,>256,>32,<=0.25,4,16,>32,>8,NA
590.12496,Cattle,2015,Montevideo,TX,SRR2829107,2,<=1,<=0.25,8,8,<=0.015,<=0.125,32,2,1,4,8,<=4,0.5,NA
590.12497,Turkeys,2015,Muenchen,AR,SRR2829308,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,32,2,0.5,4,8,<=4,1,NA
590.12498,Cattle,2015,"6,7:g,m,s:e,n,z15",TX,SRR2829310,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,64,4,1,2,8,<=4,1,NA
590.12499,Swine,2015,Worthington,IA,SRR2829108,<=1,<=1,<=0.25,4,8,<=0.015,<=0.125,<=16,4,0.5,4,8,>32,1,NA
590.125,Swine,2015,Muenchen,IL,SRR2829110,<=1,<=1,<=0.25,2,4,<=0.015,<=0.125,>256,2,0.5,4,4,>32,1,NA
590.12501,Swine,2015,London,IL,SRR2829311,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,64,2,<=0.25,4,8,<=4,0.5,NA
590.12502,Cattle,2015,Anatum,GA,SRR2829112,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,64,8,<=0.25,4,8,<=4,1,NA
590.12503,Cattle,2015,Cerro,GA,SRR2829313,<=1,<=1,<=0.25,8,4,<=0.015,<=0.125,32,2,1,4,16,<=4,1,NA
590.12504,Cattle,2015,Montevideo,OH,SRR2829171,<=1,<=1,<=0.25,4,4,<=0.015,<=0.125,32,2,1,2,32,<=4,0.5,NA
590.12505,Swine,2015,"I 4,[5],12:i:-",SD,SRR2829109,8,>32,<=0.25,4,8,0.03,<=0.125,>256,2,<=0.25,4,>64,>32,0.5,NA
