Run,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,STRAIN,Submitter_Id,ShortName,NAME,Azithromycin,Ceftriaxone,Cefixime,Ciprofloxacin,Penicillin,Sulfonamides,Spectinomycin,Tetracycline
ERR1555247,Neisseria gonorrhoeae,WGS,BioProject23,250,646581000,PRJEB9227,SAMEA3468306,109789902,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-08-04,2016-08-03,2018-11-16,2018-03-09,ERX1626003,SAMEA3468306,SC,Wellcome Sanger Institute,2016-08-03T17:32:56Z,2018-03-09T10:16:47Z,public,Illumina HiSeq 2000,14640798,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-08-05T00:00:00Z,SAMEA3468306,MT13_028-sc-2287723,ERP010312,MT13-028,MT13_028-sc-2287723,MT13_028,ECDC_MT13_028,0,0,0,0,1,1,0,1
ERR1555248,Neisseria gonorrhoeae,WGS,BioProject23,250,728281750,PRJEB9227,SAMEA3468307,117728325,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-08-04,2016-08-03,2018-11-16,2018-03-09,ERX1626004,SAMEA3468307,SC,Wellcome Sanger Institute,2016-08-03T17:32:56Z,2018-03-09T10:22:09Z,public,Illumina HiSeq 2000,14640810,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-08-05T00:00:00Z,SAMEA3468307,MT13_030-sc-2287725,ERP010312,MT13-030,MT13_030-sc-2287725,MT13_030,ECDC_MT13_030,0,0,0,0,1,1,0,1
ERR1555249,Neisseria gonorrhoeae,WGS,BioProject23,250,683158500,PRJEB9227,SAMEA3468308,112031756,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-08-04,2016-08-03,2018-11-16,2018-03-09,ERX1626005,SAMEA3468308,SC,Wellcome Sanger Institute,2016-08-03T17:32:56Z,2018-03-09T10:24:11Z,public,Illumina HiSeq 2000,14640822,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-08-05T00:00:00Z,SAMEA3468308,MT13_031-sc-2287727,ERP010312,MT13-031,MT13_031-sc-2287727,MT13_031,ECDC_MT13_031,0,0,0,0,1,1,0,1
ERR1764360,Neisseria gonorrhoeae,WGS,BioProject23,250,1288795000,PRJEB9227,SAMEA3507425,319085124,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-12-20,2016-12-20,2018-11-16,2018-03-09,ERX1829929,SAMEA3507425,SC,Wellcome Sanger Institute,2016-12-20T09:21:46Z,2018-03-09T13:29:12Z,public,Illumina HiSeq 2500,DN425189S:A6,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-12-21T00:00:00Z,SAMEA3507425,RB13000574-sc-2376388,ERP010312,RB13000574,RB13000574-sc-2376388,RB13000574,ECDC_RB13000574,0,0,0,1,1,1,0,1
ERR1528125,Neisseria gonorrhoeae,WGS,BioProject23,250,471130750,PRJEB9227,SAMEA3431657,75970565,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599017,SAMEA3431657,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14282414,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431657,AT13_482-sc-2286926,ERP010312,AT13_482,AT13_482-sc-2286926,AT13_482,ECDC_AT13_482,0,0,0,0,1,0,0,0
ERR1528126,Neisseria gonorrhoeae,WGS,BioProject23,250,511068000,PRJEB9227,SAMEA3431658,85944546,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599018,SAMEA3431658,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:58Z,public,Illumina HiSeq 2000,14282426,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431658,IT2967-sc-2286929,ERP010312,IT2967,IT2967-sc-2286929,IT2967,ECDC_IT2967,0,0,1,1,1,1,0,1
ERR1528128,Neisseria gonorrhoeae,WGS,BioProject23,250,519523000,PRJEB9227,SAMEA3431660,87065020,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599020,SAMEA3431660,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14282450,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431660,SI13_027-sc-2286933,ERP010312,SI13_027,SI13_027-sc-2286933,SI13_027,ECDC_SI13_027,0,0,0,0,1,1,0,1
ERR1528129,Neisseria gonorrhoeae,WGS,BioProject23,250,574349000,PRJEB9227,SAMEA3431661,98223733,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599021,SAMEA3431661,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:00Z,public,Illumina HiSeq 2000,14282367,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431661,SI13_043-sc-2286935,ERP010312,SI13_043,SI13_043-sc-2286935,SI13_043,ECDC_SI13_043,0,0,0,1,1,1,0,1
ERR1528130,Neisseria gonorrhoeae,WGS,BioProject23,250,572451000,PRJEB9227,SAMEA3431662,98828996,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599022,SAMEA3431662,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14282379,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431662,SI13_045-sc-2286937,ERP010312,SI13_045,SI13_045-sc-2286937,SI13_045,ECDC_SI13_045,0,0,0,0,1,1,0,1
ERR1528131,Neisseria gonorrhoeae,WGS,BioProject23,250,563569250,PRJEB9227,SAMEA3431663,92929253,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599023,SAMEA3431663,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14282391,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431663,SI13_047-sc-2286939,ERP010312,SI13_047,SI13_047-sc-2286939,SI13_047,ECDC_SI13_047,0,0,0,0,1,1,0,1
ERR1528132,Neisseria gonorrhoeae,WGS,BioProject23,250,531827750,PRJEB9227,SAMEA3431664,89261378,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599024,SAMEA3431664,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:04Z,public,Illumina HiSeq 2000,14282403,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431664,SI13_048-sc-2286941,ERP010312,SI13_048,SI13_048-sc-2286941,SI13_048,ECDC_SI13_048,0,0,0,0,1,1,0,1
ERR1528133,Neisseria gonorrhoeae,WGS,BioProject23,250,625092750,PRJEB9227,SAMEA3431665,104567121,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599025,SAMEA3431665,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:00Z,public,Illumina HiSeq 2000,14282415,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431665,SI13_049-sc-2286944,ERP010312,SI13_049,SI13_049-sc-2286944,SI13_049,ECDC_SI13_049,0,0,1,1,1,1,0,1
ERR1528134,Neisseria gonorrhoeae,WGS,BioProject23,250,505127750,PRJEB9227,SAMEA3431666,88300070,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599026,SAMEA3431666,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:58Z,public,Illumina HiSeq 2000,14282427,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431666,SI13_052-sc-2286946,ERP010312,SI13_052,SI13_052-sc-2286946,SI13_052,ECDC_SI13_052,0,0,0,1,1,1,0,1
ERR1528135,Neisseria gonorrhoeae,WGS,BioProject23,250,531331250,PRJEB9227,SAMEA3431667,87033155,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599027,SAMEA3431667,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14282439,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431667,SI13_053-sc-2286948,ERP010312,SI13_053,SI13_053-sc-2286948,SI13_053,ECDC_SI13_053,0,0,0,0,1,1,0,1
ERR1528136,Neisseria gonorrhoeae,WGS,BioProject23,250,769900250,PRJEB9227,SAMEA3431668,135858504,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599028,SAMEA3431668,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14282451,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431668,SI13_055-sc-2286951,ERP010312,SI13_055,SI13_055-sc-2286951,SI13_055,ECDC_SI13_055,0,0,0,1,1,1,0,1
ERR1528137,Neisseria gonorrhoeae,WGS,BioProject23,250,636672750,PRJEB9227,SAMEA3431669,102866784,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599029,SAMEA3431669,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14282368,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431669,SI13_057-sc-2286953,ERP010312,SI13_057,SI13_057-sc-2286953,SI13_057,ECDC_SI13_057,0,0,0,0,1,1,0,1
ERR1528138,Neisseria gonorrhoeae,WGS,BioProject23,250,712832000,PRJEB9227,SAMEA3431670,127143174,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599030,SAMEA3431670,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:04Z,public,Illumina HiSeq 2000,14282380,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431670,SI13_059-sc-2286955,ERP010312,SI13_059,SI13_059-sc-2286955,SI13_059,ECDC_SI13_059,0,0,0,1,1,1,0,1
ERR1528139,Neisseria gonorrhoeae,WGS,BioProject23,250,548592000,PRJEB9227,SAMEA3431671,92840739,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599031,SAMEA3431671,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:00Z,public,Illumina HiSeq 2000,14282392,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431671,SI13_060-sc-2286957,ERP010312,SI13_060,SI13_060-sc-2286957,SI13_060,ECDC_SI13_060,0,0,0,0,1,1,0,1
ERR1528140,Neisseria gonorrhoeae,WGS,BioProject23,250,526923750,PRJEB9227,SAMEA3431672,87310105,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599032,SAMEA3431672,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:58Z,public,Illumina HiSeq 2000,14282404,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431672,SI13_061-sc-2286958,ERP010312,SI13_061,SI13_061-sc-2286958,SI13_061,ECDC_SI13_061,0,0,0,0,1,0,0,0
ERR1528141,Neisseria gonorrhoeae,WGS,BioProject23,250,595657750,PRJEB9227,SAMEA3431673,102532043,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599033,SAMEA3431673,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14282416,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431673,SI13_062-sc-2286961,ERP010312,SI13_062,SI13_062-sc-2286961,SI13_062,ECDC_SI13_062,0,0,0,1,1,1,0,1
ERR1528142,Neisseria gonorrhoeae,WGS,BioProject23,250,594108000,PRJEB9227,SAMEA3431674,102689322,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599034,SAMEA3431674,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14282428,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431674,SI13_063-sc-2286962,ERP010312,SI13_063,SI13_063-sc-2286962,SI13_063,ECDC_SI13_063,0,0,1,1,1,1,0,1
ERR1528143,Neisseria gonorrhoeae,WGS,BioProject23,250,584713250,PRJEB9227,SAMEA3431675,101683712,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599035,SAMEA3431675,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14282440,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431675,SI13_064-sc-2286964,ERP010312,SI13_064,SI13_064-sc-2286964,SI13_064,ECDC_SI13_064,0,0,1,1,1,1,0,1
ERR1528144,Neisseria gonorrhoeae,WGS,BioProject23,250,663207250,PRJEB9227,SAMEA3431676,120426703,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599036,SAMEA3431676,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:04Z,public,Illumina HiSeq 2000,14282452,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431676,SI13_065-sc-2286966,ERP010312,SI13_065,SI13_065-sc-2286966,SI13_065,ECDC_SI13_065,0,0,0,1,1,1,0,1
ERR1528145,Neisseria gonorrhoeae,WGS,BioProject23,250,651232000,PRJEB9227,SAMEA3431677,112654750,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599037,SAMEA3431677,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:00Z,public,Illumina HiSeq 2000,14282369,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431677,SI13_066-sc-2286968,ERP010312,SI13_066,SI13_066-sc-2286968,SI13_066,ECDC_SI13_066,0,0,0,1,1,1,0,1
ERR1528146,Neisseria gonorrhoeae,WGS,BioProject23,250,570529250,PRJEB9227,SAMEA3431678,95676993,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599038,SAMEA3431678,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:58Z,public,Illumina HiSeq 2000,14282381,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431678,SI13_068-sc-2286970,ERP010312,SI13_068,SI13_068-sc-2286970,SI13_068,ECDC_SI13_068,0,0,1,1,1,1,0,1
ERR1528147,Neisseria gonorrhoeae,WGS,BioProject23,250,540408000,PRJEB9227,SAMEA3431679,94227489,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599039,SAMEA3431679,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14282393,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431679,SI13_067-sc-2286972,ERP010312,SI13_067,SI13_067-sc-2286972,SI13_067,ECDC_SI13_067,0,0,0,1,1,1,0,1
ERR1528148,Neisseria gonorrhoeae,WGS,BioProject23,250,575997000,PRJEB9227,SAMEA3431680,100140776,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599040,SAMEA3431680,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14282405,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431680,SI13_069-sc-2286974,ERP010312,SI13_069,SI13_069-sc-2286974,SI13_069,ECDC_SI13_069,0,0,0,0,0,0,0,0
ERR1528149,Neisseria gonorrhoeae,WGS,BioProject23,250,572705000,PRJEB9227,SAMEA3431681,95817706,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599041,SAMEA3431681,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14282417,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431681,SI13_070-sc-2286977,ERP010312,SI13_070,SI13_070-sc-2286977,SI13_070,ECDC_SI13_070,0,0,0,0,1,0,0,0
ERR1528150,Neisseria gonorrhoeae,WGS,BioProject23,250,581698250,PRJEB9227,SAMEA3431812,105114043,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599042,SAMEA3431812,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14279515,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431812,DK13_467-sc-2287161,ERP010312,DK13_467,DK13_467-sc-2287161,DK13_467,ECDC_DK13_467,0,0,0,1,1,1,0,1
ERR1528151,Neisseria gonorrhoeae,WGS,BioProject23,250,538676000,PRJEB9227,SAMEA3431814,101178874,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599043,SAMEA3431814,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14279527,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431814,DK13_468-sc-2287163,ERP010312,DK13_468,DK13_468-sc-2287163,DK13_468,ECDC_DK13_468,0,0,0,0,1,0,0,0
ERR1528152,Neisseria gonorrhoeae,WGS,BioProject23,250,588494750,PRJEB9227,SAMEA3431816,112345895,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599044,SAMEA3431816,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14279539,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431816,DK13_469-sc-2287165,ERP010312,DK13_469,DK13_469-sc-2287165,DK13_469,ECDC_DK13_469,0,0,0,0,1,1,0,1
ERR1528153,Neisseria gonorrhoeae,WGS,BioProject23,250,624619000,PRJEB9227,SAMEA3431818,115877530,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599045,SAMEA3431818,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14279551,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431818,DK13_470-sc-2287167,ERP010312,DK13_470,DK13_470-sc-2287167,DK13_470,ECDC_DK13_470,0,0,1,1,1,1,0,1
ERR1528154,Neisseria gonorrhoeae,WGS,BioProject23,250,457264750,PRJEB9227,SAMEA3431821,80548683,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599046,SAMEA3431821,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14279563,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431821,DK13_471-sc-2287170,ERP010312,DK13_471,DK13_471-sc-2287170,DK13_471,ECDC_DK13_471,0,0,0,0,0,0,0,0
ERR1528155,Neisseria gonorrhoeae,WGS,BioProject23,250,667054750,PRJEB9227,SAMEA3431822,126534200,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599047,SAMEA3431822,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14279575,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431822,DK13_472-sc-2287171,ERP010312,DK13_472,DK13_472-sc-2287171,DK13_472,ECDC_DK13_472,0,0,0,1,1,1,0,1
ERR1528156,Neisseria gonorrhoeae,WGS,BioProject23,250,614651750,PRJEB9227,SAMEA3431825,115399904,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599048,SAMEA3431825,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:37Z,public,Illumina HiSeq 2000,14279587,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431825,DK13_473-sc-2287174,ERP010312,DK13_473,DK13_473-sc-2287174,DK13_473,ECDC_DK13_473,0,0,0,1,1,1,0,1
ERR1528157,Neisseria gonorrhoeae,WGS,BioProject23,250,580265750,PRJEB9227,SAMEA3431827,105449178,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599049,SAMEA3431827,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14279599,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431827,DK13_475-sc-2287176,ERP010312,DK13_475,DK13_475-sc-2287176,DK13_475,ECDC_DK13_475,0,0,0,0,0,0,0,0
ERR1528158,Neisseria gonorrhoeae,WGS,BioProject23,250,604737750,PRJEB9227,SAMEA3431829,115339224,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599050,SAMEA3431829,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:45Z,public,Illumina HiSeq 2000,14279516,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431829,DK13_476-sc-2287178,ERP010312,DK13_476,DK13_476-sc-2287178,DK13_476,ECDC_DK13_476,0,0,1,1,1,1,0,1
ERR1528159,Neisseria gonorrhoeae,WGS,BioProject23,250,638269750,PRJEB9227,SAMEA3431830,119586256,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599051,SAMEA3431830,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14279528,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431830,DK13_477-sc-2287179,ERP010312,DK13_477,DK13_477-sc-2287179,DK13_477,ECDC_DK13_477,0,0,0,1,1,1,0,1
