isolate_id,taxon_name,sample_name,AMC,AMI,AMP,AMS,AMX,AZT,CAZ,CEP,CFZ,CHL,CIP,CL,CLI,CRO,CTX,CXM,DOR,DOX,ERP,ERY,FA,FEP,FOX,GEN,IMI,KAN,LEV,MET,MIN,MRP,NAL,NIT,NMN,OFL,OXA,PEN,PTZ,RIF,SIZ,SPT,STR,SXT,TCC,TET,TGC,TMP,TOB,study_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp
86308,Acinetobacter baumannii,SAMN06892256,NA,R,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,PRJNA384060,SRS2174268,SRX2793113,SRR5519757,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519757/SRR5519757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519757/SRR5519757_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/007/SRR5519757
86309,Acinetobacter baumannii,SAMN06892257,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,PRJNA384060,SRS2174270,SRX2793115,SRR5519759,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519759/SRR5519759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519759/SRR5519759_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/009/SRR5519759
86310,Acinetobacter baumannii,SAMN06892258,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174267,SRX2793112,SRR5519756,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519756/SRR5519756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519756/SRR5519756_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519756
86312,Acinetobacter baumannii,SAMN06892260,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174259,SRX2793104,SRR5519748,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519748/SRR5519748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519748/SRR5519748_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/008/SRR5519748
86313,Acinetobacter baumannii,SAMN06892275,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174258,SRX2793103,SRR5519747,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519747/SRR5519747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519747/SRR5519747_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/007/SRR5519747
86314,Acinetobacter baumannii,SAMN06892276,NA,S,NA,I,NA,NA,S,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,S,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174257,SRX2793102,SRR5519746,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519746/SRR5519746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519746/SRR5519746_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519746
86315,Acinetobacter baumannii,SAMN06892277,NA,R,NA,I,NA,NA,S,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,S,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174255,SRX2793100,SRR5519744,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519744/SRR5519744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519744/SRR5519744_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/004/SRR5519744
86318,Acinetobacter baumannii,SAMN06892281,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174253,SRX2793098,SRR5519742,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519742/SRR5519742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519742/SRR5519742_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/002/SRR5519742
86319,Acinetobacter baumannii,SAMN06892282,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174252,SRX2793097,SRR5519741,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519741/SRR5519741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519741/SRR5519741_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/001/SRR5519741
86320,Acinetobacter baumannii,SAMN06892283,NA,S,NA,R,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174250,SRX2793095,SRR5519739,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519739/SRR5519739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519739/SRR5519739_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/009/SRR5519739
86321,Acinetobacter baumannii,SAMN06892284,NA,S,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,I,NA,R,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174251,SRX2793096,SRR5519740,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519740/SRR5519740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519740/SRR5519740_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/000/SRR5519740
86322,Acinetobacter baumannii,SAMN06892285,NA,S,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174247,SRX2793091,SRR5519735,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519735/SRR5519735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519735/SRR5519735_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/005/SRR5519735
86323,Acinetobacter baumannii,SAMN06892287,NA,S,NA,R,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174246,SRX2793090,SRR5519734,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519734/SRR5519734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519734/SRR5519734_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/004/SRR5519734
86324,Acinetobacter baumannii,SAMN06892288,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174248,SRX2793092,SRR5519736,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519736/SRR5519736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519736/SRR5519736_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519736
86325,Acinetobacter baumannii,SAMN06892289,NA,R,NA,S,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174249,SRX2793093,SRR5519737,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519737/SRR5519737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519737/SRR5519737_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/007/SRR5519737
86326,Acinetobacter baumannii,SAMN06892290,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174245,SRX2793089,SRR5519733,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/003/SRR5519733/SRR5519733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/003/SRR5519733/SRR5519733_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/003/SRR5519733
86327,Acinetobacter baumannii,SAMN06892293,NA,S,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,I,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174244,SRX2793088,SRR5519732,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519732/SRR5519732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519732/SRR5519732_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/002/SRR5519732
86328,Acinetobacter baumannii,SAMN06892294,NA,S,NA,R,NA,NA,S,NA,NA,NA,R,R,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174242,SRX2793086,SRR5519730,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519730/SRR5519730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519730/SRR5519730_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/000/SRR5519730
86329,Acinetobacter baumannii,SAMN06892295,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174243,SRX2793087,SRR5519731,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519731/SRR5519731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519731/SRR5519731_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/001/SRR5519731
86330,Acinetobacter baumannii,SAMN06892296,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174240,SRX2793083,SRR5519727,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519727/SRR5519727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519727/SRR5519727_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/007/SRR5519727
86331,Acinetobacter baumannii,SAMN06892297,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174239,SRX2793084,SRR5519728,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519728/SRR5519728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519728/SRR5519728_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/008/SRR5519728
86332,Acinetobacter baumannii,SAMN06892299,NA,R,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174237,SRX2793081,SRR5519725,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519725/SRR5519725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519725/SRR5519725_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/005/SRR5519725
86333,Acinetobacter baumannii,SAMN06892300,NA,R,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,I,NA,R,NA,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174238,SRX2793082,SRR5519726,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519726/SRR5519726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519726/SRR5519726_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519726
86340,Acinetobacter baumannii,SAMN06892308,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174407,SRX2793252,SRR5519899,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519899/SRR5519899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519899/SRR5519899_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/009/SRR5519899
86342,Acinetobacter baumannii,SAMN06892310,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174380,SRX2793225,SRR5519872,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519872/SRR5519872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519872/SRR5519872_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/002/SRR5519872
86343,Acinetobacter baumannii,SAMN06892311,NA,S,NA,S,NA,NA,S,NA,NA,NA,R,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174379,SRX2793224,SRR5519871,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519871/SRR5519871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519871/SRR5519871_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/001/SRR5519871
86345,Acinetobacter baumannii,SAMN06892314,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174320,SRX2793165,SRR5519812,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519812/SRR5519812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/002/SRR5519812/SRR5519812_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/002/SRR5519812
86346,Acinetobacter baumannii,SAMN06892315,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174318,SRX2793163,SRR5519810,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519810/SRR5519810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/000/SRR5519810/SRR5519810_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/000/SRR5519810
86347,Acinetobacter baumannii,SAMN06892316,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174317,SRX2793162,SRR5519809,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519809/SRR5519809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/009/SRR5519809/SRR5519809_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/009/SRR5519809
86349,Acinetobacter baumannii,SAMN06892318,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174319,SRX2793164,SRR5519811,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519811/SRR5519811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/001/SRR5519811/SRR5519811_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/001/SRR5519811
86350,Acinetobacter baumannii,SAMN06892320,NA,S,NA,R,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,I,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174316,SRX2793161,SRR5519808,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519808/SRR5519808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519808/SRR5519808_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/008/SRR5519808
86351,Acinetobacter baumannii,SAMN06892321,NA,R,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174313,SRX2793159,SRR5519806,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519806/SRR5519806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519806/SRR5519806_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519806
86352,Acinetobacter baumannii,SAMN06892323,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174311,SRX2793157,SRR5519804,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519804/SRR5519804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519804/SRR5519804_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/004/SRR5519804
86353,Acinetobacter baumannii,SAMN06892324,NA,S,NA,S,NA,NA,S,NA,NA,NA,S,S,NA,NA,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174312,SRX2793158,SRR5519805,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519805/SRR5519805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519805/SRR5519805_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/005/SRR5519805
86354,Acinetobacter baumannii,SAMN06892325,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,I,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174275,SRX2793120,SRR5519764,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519764/SRR5519764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/004/SRR5519764/SRR5519764_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/004/SRR5519764
86355,Acinetobacter baumannii,SAMN06892326,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174277,SRX2793123,SRR5519767,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519767/SRR5519767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/007/SRR5519767/SRR5519767_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/007/SRR5519767
86356,Acinetobacter baumannii,SAMN06892328,NA,R,NA,I,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,I,NA,R,R,NA,NA,NA,I,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174279,SRX2793122,SRR5519766,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519766/SRR5519766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/006/SRR5519766/SRR5519766_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/006/SRR5519766
86357,Acinetobacter baumannii,SAMN06892329,NA,R,NA,I,NA,NA,I,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174278,SRX2793124,SRR5519768,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519768/SRR5519768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/008/SRR5519768/SRR5519768_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/008/SRR5519768
86358,Acinetobacter baumannii,SAMN06892330,NA,I,NA,S,NA,NA,R,NA,NA,NA,R,S,NA,NA,NA,NA,R,NA,NA,NA,NA,S,NA,I,R,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA384060,SRS2174276,SRX2793121,SRR5519765,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519765/SRR5519765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR551/005/SRR5519765/SRR5519765_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR551/005/SRR5519765
