labnumber,source,country,lineage,WGSlocation,SRA,Bioproject,phenotypicmethod,Agentsroutinelytestedinthis,Criticalconcentrations,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,Experiment,GENOTYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolate,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
11s235,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152961,WGS,250,804717750,PRJNA413593,SAMN07766248,Pathogen.cl,380118165,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264875,Indo-Oceanic,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb235,culture,49.15 N 123.7 W,BC11-Mtb235,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb235,SRP119652,sra,s3,s3.us-east-1
11s247,British Columbia Centre for Disease Control,Canada,lineage4,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152962,WGS,250,780744000,PRJNA413593,SAMN07766251,Pathogen.cl,374093393,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264874,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb247,culture,49.15 N 123.7 W,BC11-Mtb247,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb247,SRP119652,sra,s3,s3.us-east-1
11s242,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152963,WGS,250,298034500,PRJNA413593,SAMN07766250,Pathogen.cl,149490108,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264873,Indo-Oceanic,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb242,culture,49.15 N 123.7 W,BC11-Mtb242,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb242,SRP119652,sra,s3,s3.us-east-1
11s255,British Columbia Centre for Disease Control,Canada,lineage4,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152964,WGS,250,610683000,PRJNA413593,SAMN07766253,Pathogen.cl,268309146,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264872,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb255,culture,49.15 N 123.7 W,BC11-Mtb255,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb255,SRP119652,sra,s3,s3.us-east-1
11s252,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152965,WGS,250,696770000,PRJNA413593,SAMN07766252,Pathogen.cl,307129132,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264871,Indo-Oceanic,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb252,culture,49.15 N 123.7 W,BC11-Mtb252,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb252,SRP119652,sra,s3,s3.us-east-1
11s283,British Columbia Centre for Disease Control,Canada,Delhi,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152966,WGS,250,836989250,PRJNA413593,SAMN07766255,Pathogen.cl,394834011,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264870,East-African-Indian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb283,culture,49.15 N 123.7 W,BC11-Mtb283,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb283,SRP119652,sra,s3,s3.us-east-1
11s279,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152967,WGS,250,801496750,PRJNA413593,SAMN07766254,Pathogen.cl,404498325,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2011,public,SRX3264869,Indo-Oceanic,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC11-Mtb279,culture,49.15 N 123.7 W,BC11-Mtb279,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC11-Mtb279,SRP119652,sra,s3,s3.us-east-1
A6s030,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152968,WGS,250,886401000,PRJNA413593,SAMN07765913,Pathogen.cl,420320793,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264868,Indo-Oceanic,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb030,culture,49.15 N 123.7 W,BC06-Mtb030,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb030,SRP119652,sra,s3,s3.us-east-1
A6s029,British Columbia Centre for Disease Control,Canada,Delhi,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152969,WGS,250,690199500,PRJNA413593,SAMN07765912,Pathogen.cl,324049063,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264867,East-African-Indian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb029,culture,49.15 N 123.7 W,BC06-Mtb029,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb029,SRP119652,sra,s3,s3.us-east-1
A6s043,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152970,WGS,250,653151750,PRJNA413593,SAMN07765915,Pathogen.cl,284611597,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2006,public,SRX3264866,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb043,culture,49.15 N 123.7 W,BC06-Mtb043,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb043,SRP119652,sra,s3,s3.us-east-1
A6s037,British Columbia Centre for Disease Control,Canada,Ural,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152971,WGS,250,749032000,PRJNA413593,SAMN07765914,Pathogen.cl,351883090,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264865,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb037,culture,49.15 N 123.7 W,BC06-Mtb037,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb037,SRP119652,sra,s3,s3.us-east-1
A6s006,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152972,WGS,250,814924250,PRJNA413593,SAMN07765909,Pathogen.cl,435077940,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264864,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb006,culture,49.15 N 123.7 W,BC06-Mtb006,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb006,SRP119652,sra,s3,s3.us-east-1
A5s302,British Columbia Centre for Disease Control,Canada,Ural,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152973,WGS,250,659687750,PRJNA413593,SAMN07765908,Pathogen.cl,334188843,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264863,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC05-Mtb302,culture,49.15 N 123.7 W,BC05-Mtb302,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC05-Mtb302,SRP119652,sra,s3,s3.us-east-1
A6s025,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152974,WGS,250,757123000,PRJNA413593,SAMN07765911,Pathogen.cl,357764824,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2006,public,SRX3264862,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb025,culture,49.15 N 123.7 W,BC06-Mtb025,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb025,SRP119652,sra,s3,s3.us-east-1
A6s015,British Columbia Centre for Disease Control,Canada,Ural,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152975,WGS,250,621894500,PRJNA413593,SAMN07765910,Pathogen.cl,270953937,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2005,public,SRX3264861,Euro-American,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb015,culture,49.15 N 123.7 W,BC06-Mtb015,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb015,SRP119652,sra,s3,s3.us-east-1
A6s074,British Columbia Centre for Disease Control,Canada,Delhi,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152976,WGS,250,619582750,PRJNA413593,SAMN07765917,Pathogen.cl,247628518,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2006,public,SRX3264860,East-African-Indian,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb074,culture,49.15 N 123.7 W,BC06-Mtb074,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb074,SRP119652,sra,s3,s3.us-east-1
A6s053,British Columbia Centre for Disease Control,Canada,Delhi,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152977,WGS,250,862986250,PRJNA413593,SAMN07765916,Pathogen.cl,428738516,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2006,public,SRX3264859,East-African-Indian,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb053,culture,49.15 N 123.7 W,BC06-Mtb053,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb053,SRP119652,sra,s3,s3.us-east-1
A8s094,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152978,WGS,250,728664250,PRJNA413593,SAMN07766040,Pathogen.cl,323866237,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2008,public,SRX3264858,Indo-Oceanic,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC08-Mtb094,culture,49.15 N 123.7 W,BC08-Mtb094,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC08-Mtb094,SRP119652,sra,s3,s3.us-east-1
A9s336,British Columbia Centre for Disease Control,Canada,lineage4,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152980,WGS,250,931133500,PRJNA413593,SAMN07766137,Pathogen.cl,439199590,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264856,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb336,culture,49.15 N 123.7 W,BC09-Mtb336,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb336,SRP119652,sra,s3,s3.us-east-1
A6s226,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152981,WGS,250,895198250,PRJNA413593,SAMN07765940,Pathogen.cl,449800224,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2006,public,SRX3264855,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC06-Mtb226,culture,49.15 N 123.7 W,BC06-Mtb226,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC06-Mtb226,SRP119652,sra,s3,s3.us-east-1
A9s264,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152982,WGS,250,840534750,PRJNA413593,SAMN07766130,Pathogen.cl,389771731,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264854,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb264,culture,49.15 N 123.7 W,BC09-Mtb264,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb264,SRP119652,sra,s3,s3.us-east-1
A9s273,British Columbia Centre for Disease Control,Canada,LAM,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152983,WGS,250,654975250,PRJNA413593,SAMN07766131,Pathogen.cl,301974134,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264853,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb273,culture,49.15 N 123.7 W,BC09-Mtb273,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb273,SRP119652,sra,s3,s3.us-east-1
A9s256,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152984,WGS,250,876409000,PRJNA413593,SAMN07766128,Pathogen.cl,439780197,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264852,East-Asian,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb256,culture,49.15 N 123.7 W,BC09-Mtb256,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb256,SRP119652,sra,s3,s3.us-east-1
A9s261,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152985,WGS,250,599478000,PRJNA413593,SAMN07766129,Pathogen.cl,270740545,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264851,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb261,culture,49.15 N 123.7 W,BC09-Mtb261,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb261,SRP119652,sra,s3,s3.us-east-1
A9s307,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152986,WGS,250,853184500,PRJNA413593,SAMN07766134,Pathogen.cl,403435973,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264850,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb307,culture,49.15 N 123.7 W,BC09-Mtb307,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb307,SRP119652,sra,s3,s3.us-east-1
A9s328,British Columbia Centre for Disease Control,Canada,Delhi,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152987,WGS,250,635447500,PRJNA413593,SAMN07766135,Pathogen.cl,320417700,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264849,East-African-Indian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb328,culture,49.15 N 123.7 W,BC09-Mtb328,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb328,SRP119652,sra,s3,s3.us-east-1
A9s281,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152988,WGS,250,910989250,PRJNA413593,SAMN07766132,Pathogen.cl,468950077,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264848,Indo-Oceanic,Canada,North America,Canada: British Columbia,extrapulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb281,culture,49.15 N 123.7 W,BC09-Mtb281,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb281,SRP119652,sra,s3,s3.us-east-1
A9s284,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152989,WGS,250,824975500,PRJNA413593,SAMN07766133,Pathogen.cl,392331221,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2009,public,SRX3264847,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC09-Mtb284,culture,49.15 N 123.7 W,BC09-Mtb284,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC09-Mtb284,SRP119652,sra,s3,s3.us-east-1
A8s045,British Columbia Centre for Disease Control,Canada,Beijing,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152990,WGS,250,865177250,PRJNA413593,SAMN07766033,Pathogen.cl,408853977,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2008,public,SRX3264846,East-Asian,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC08-Mtb045,culture,49.15 N 123.7 W,BC08-Mtb045,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC08-Mtb045,SRP119652,sra,s3,s3.us-east-1
A8s036,British Columbia Centre for Disease Control,Canada,S-type,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152991,WGS,250,650421500,PRJNA413593,SAMN07766032,Pathogen.cl,299726799,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2008,public,SRX3264845,Euro-American,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC08-Mtb036,culture,49.15 N 123.7 W,BC08-Mtb036,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC08-Mtb036,SRP119652,sra,s3,s3.us-east-1
A8s062,British Columbia Centre for Disease Control,Canada,EAI,Canada,NA,PRJNA413593,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z - direct detection of pyrazinamidase activity,R,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR6152992,WGS,250,775659750,PRJNA413593,SAMN07766035,Pathogen.cl,365719583,BC CENTRE FOR DISEASE CONTROL PUBLIC HEALTH LABORATORY,British Columbia Centre for Disease Control Public Health Laboratory,2008,public,SRX3264844,Indo-Oceanic,Canada,North America,Canada: British Columbia,pulmonary tuberculosis,Homo sapiens,HiSeq X Ten,BC08-Mtb062,culture,49.15 N 123.7 W,BC08-Mtb062,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2017-10-10T00:00:00Z,BC08-Mtb062,SRP119652,sra,s3,s3.us-east-1
