run_accession,study_accession,sample_accession,secondary_sample_accession,experiment_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp
SRR30996193,PRJNA787062,SAMN44250075,SRS22907590,SRX26384456,106654,Acinetobacter nosocomialis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/093/SRR30996193/SRR30996193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/093/SRR30996193/SRR30996193_2.fastq.gz,NA,NA
SRR17179228,PRJNA787062,SAMN23768831,SRS11267485,SRX13362612,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179228/SRR17179228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179228/SRR17179228_2.fastq.gz,NA,NA
SRR17179236,PRJNA787062,SAMN23768874,SRS11267478,SRX13362604,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/036/SRR17179236/SRR17179236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/036/SRR17179236/SRR17179236_2.fastq.gz,NA,NA
SRR17179241,PRJNA787062,SAMN23768639,SRS11267473,SRX13362599,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179241/SRR17179241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179241/SRR17179241_2.fastq.gz,NA,NA
SRR17179248,PRJNA787062,SAMN23768688,SRS11267466,SRX13362592,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/048/SRR17179248/SRR17179248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/048/SRR17179248/SRR17179248_2.fastq.gz,NA,NA
SRR17179252,PRJNA787062,SAMN23768638,SRS11267462,SRX13362588,85698,Achromobacter xylosoxidans,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17179252/SRR17179252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17179252/SRR17179252_2.fastq.gz,NA,NA
SRR17179254,PRJNA787062,SAMN23768861,SRS11267460,SRX13362586,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179254/SRR17179254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179254/SRR17179254_2.fastq.gz,NA,NA
SRR17179255,PRJNA787062,SAMN23768860,SRS11267458,SRX13362585,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179255/SRR17179255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179255/SRR17179255_2.fastq.gz,NA,NA
SRR17179256,PRJNA787062,SAMN23768859,SRS11267459,SRX13362584,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179256/SRR17179256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179256/SRR17179256_2.fastq.gz,NA,NA
SRR17179257,PRJNA787062,SAMN23768687,SRS11267457,SRX13362583,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17179257/SRR17179257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17179257/SRR17179257_2.fastq.gz,NA,NA
SRR17179258,PRJNA787062,SAMN23768718,SRS11267456,SRX13362582,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17179258/SRR17179258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17179258/SRR17179258_2.fastq.gz,NA,NA
SRR17179259,PRJNA787062,SAMN23768858,SRS11267455,SRX13362581,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/059/SRR17179259/SRR17179259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/059/SRR17179259/SRR17179259_2.fastq.gz,NA,NA
SRR17179264,PRJNA787062,SAMN23768854,SRS11267450,SRX13362576,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179264/SRR17179264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179264/SRR17179264_2.fastq.gz,NA,NA
SRR17179266,PRJNA787062,SAMN23768852,SRS11267448,SRX13362574,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/066/SRR17179266/SRR17179266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/066/SRR17179266/SRR17179266_2.fastq.gz,NA,NA
SRR17179268,PRJNA787062,SAMN23768824,SRS11267446,SRX13362572,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/068/SRR17179268/SRR17179268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/068/SRR17179268/SRR17179268_2.fastq.gz,NA,NA
SRR17179269,PRJNA787062,SAMN23768823,SRS11267444,SRX13362571,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179269/SRR17179269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179269/SRR17179269_2.fastq.gz,NA,NA
SRR17179271,PRJNA787062,SAMN23768821,SRS11267442,SRX13362569,1296536,Enterobacter hormaechei subsp. xiangfangensis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/071/SRR17179271/SRR17179271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/071/SRR17179271/SRR17179271_2.fastq.gz,NA,NA
SRR17179274,PRJNA787062,SAMN23768818,SRS11267440,SRX13362566,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/074/SRR17179274/SRR17179274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/074/SRR17179274/SRR17179274_2.fastq.gz,NA,NA
SRR17179275,PRJNA787062,SAMN23768817,SRS11267438,SRX13362565,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179275/SRR17179275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179275/SRR17179275_2.fastq.gz,NA,NA
SRR17179278,PRJNA787062,SAMN23768815,SRS11267436,SRX13362562,571,Klebsiella oxytoca,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/078/SRR17179278/SRR17179278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/078/SRR17179278/SRR17179278_2.fastq.gz,NA,NA
SRR17179279,PRJNA787062,SAMN23768685,SRS11267435,SRX13362561,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/079/SRR17179279/SRR17179279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/079/SRR17179279/SRR17179279_2.fastq.gz,NA,NA
SRR17179281,PRJNA787062,SAMN23768813,SRS11267433,SRX13362559,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179281/SRR17179281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179281/SRR17179281_2.fastq.gz,NA,NA
SRR17179287,PRJNA787062,SAMN23768632,SRS11267426,SRX13362553,571,Klebsiella oxytoca,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/087/SRR17179287/SRR17179287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/087/SRR17179287/SRR17179287_2.fastq.gz,NA,NA
SRR17179288,PRJNA787062,SAMN23768807,SRS11267427,SRX13362552,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179288/SRR17179288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179288/SRR17179288_2.fastq.gz,NA,NA
SRR17179293,PRJNA787062,SAMN23768803,SRS11267421,SRX13362547,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179293/SRR17179293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179293/SRR17179293_2.fastq.gz,NA,NA
SRR17179295,PRJNA787062,SAMN23768683,SRS11267419,SRX13362545,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/095/SRR17179295/SRR17179295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/095/SRR17179295/SRR17179295_2.fastq.gz,NA,NA
SRR17179304,PRJNA787062,SAMN23768917,SRS11267410,SRX13362536,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/004/SRR17179304/SRR17179304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/004/SRR17179304/SRR17179304_2.fastq.gz,NA,NA
SRR17179305,PRJNA787062,SAMN23768916,SRS11267409,SRX13362535,28901,Salmonella enterica,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/005/SRR17179305/SRR17179305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/005/SRR17179305/SRR17179305_2.fastq.gz,NA,NA
SRR17179308,PRJNA787062,SAMN23768913,SRS11267407,SRX13362532,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/008/SRR17179308/SRR17179308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/008/SRR17179308/SRR17179308_2.fastq.gz,NA,NA
SRR17179317,PRJNA787062,SAMN23768695,SRS11267397,SRX13362523,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/017/SRR17179317/SRR17179317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/017/SRR17179317/SRR17179317_2.fastq.gz,NA,NA
SRR17179320,PRJNA787062,SAMN23768694,SRS11267394,SRX13362520,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/020/SRR17179320/SRR17179320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/020/SRR17179320/SRR17179320_2.fastq.gz,NA,NA
SRR17179322,PRJNA787062,SAMN23768906,SRS11267392,SRX13362518,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/022/SRR17179322/SRR17179322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/022/SRR17179322/SRR17179322_2.fastq.gz,NA,NA
SRR17179328,PRJNA787062,SAMN23768903,SRS11267386,SRX13362512,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179328/SRR17179328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179328/SRR17179328_2.fastq.gz,NA,NA
SRR17179340,PRJNA787062,SAMN23768794,SRS11267374,SRX13362500,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/040/SRR17179340/SRR17179340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/040/SRR17179340/SRR17179340_2.fastq.gz,NA,NA
SRR17179341,PRJNA787062,SAMN23768630,SRS11267373,SRX13362499,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179341/SRR17179341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179341/SRR17179341_2.fastq.gz,NA,NA
SRR17179342,PRJNA787062,SAMN23768793,SRS11267372,SRX13362498,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/042/SRR17179342/SRR17179342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/042/SRR17179342/SRR17179342_2.fastq.gz,NA,NA
SRR17179343,PRJNA787062,SAMN23768792,SRS11267371,SRX13362497,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/043/SRR17179343/SRR17179343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/043/SRR17179343/SRR17179343_2.fastq.gz,NA,NA
SRR17179344,PRJNA787062,SAMN23768791,SRS11267370,SRX13362496,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/044/SRR17179344/SRR17179344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/044/SRR17179344/SRR17179344_2.fastq.gz,NA,NA
SRR17179347,PRJNA787062,SAMN23768714,SRS11267367,SRX13362493,881260,Enterobacter bugandensis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/047/SRR17179347/SRR17179347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/047/SRR17179347/SRR17179347_2.fastq.gz,NA,NA
SRR17179350,PRJNA787062,SAMN23768790,SRS11267364,SRX13362490,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/050/SRR17179350/SRR17179350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/050/SRR17179350/SRR17179350_2.fastq.gz,NA,NA
SRR17179351,PRJNA787062,SAMN23768789,SRS11267363,SRX13362489,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17179351/SRR17179351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17179351/SRR17179351_2.fastq.gz,NA,NA
SRR17179354,PRJNA787062,SAMN23768713,SRS11267360,SRX13362486,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179354/SRR17179354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179354/SRR17179354_2.fastq.gz,NA,NA
SRR17179356,PRJNA787062,SAMN23768674,SRS11267358,SRX13362484,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179356/SRR17179356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179356/SRR17179356_2.fastq.gz,NA,NA
SRR17179358,PRJNA787062,SAMN23768673,SRS11267356,SRX13362482,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17179358/SRR17179358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17179358/SRR17179358_2.fastq.gz,NA,NA
SRR17179362,PRJNA787062,SAMN23768712,SRS11267352,SRX13362478,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/062/SRR17179362/SRR17179362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/062/SRR17179362/SRR17179362_2.fastq.gz,NA,NA
SRR17179368,PRJNA787062,SAMN23768783,SRS11267346,SRX13362472,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/068/SRR17179368/SRR17179368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/068/SRR17179368/SRR17179368_2.fastq.gz,NA,NA
SRR17179369,PRJNA787062,SAMN23768711,SRS11267345,SRX13362471,550,Enterobacter cloacae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179369/SRR17179369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179369/SRR17179369_2.fastq.gz,NA,NA
SRR17179371,PRJNA787062,SAMN23768782,SRS11267343,SRX13362469,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/071/SRR17179371/SRR17179371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/071/SRR17179371/SRR17179371_2.fastq.gz,NA,NA
SRR17179375,PRJNA787062,SAMN23768709,SRS11267339,SRX13362465,550,Enterobacter cloacae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179375/SRR17179375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179375/SRR17179375_2.fastq.gz,NA,NA
SRR17179376,PRJNA787062,SAMN23768667,SRS11267338,SRX13362464,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/076/SRR17179376/SRR17179376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/076/SRR17179376/SRR17179376_2.fastq.gz,NA,NA
SRR17179379,PRJNA787062,SAMN23768780,SRS11267335,SRX13362461,208224,Enterobacter kobei,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/079/SRR17179379/SRR17179379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/079/SRR17179379/SRR17179379_2.fastq.gz,NA,NA
SRR17179380,PRJNA787062,SAMN23768779,SRS11267334,SRX13362460,615,Serratia marcescens,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/080/SRR17179380/SRR17179380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/080/SRR17179380/SRR17179380_2.fastq.gz,NA,NA
SRR17179383,PRJNA787062,SAMN23768777,SRS11267331,SRX13362457,83655,Leclercia adecarboxylata,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/083/SRR17179383/SRR17179383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/083/SRR17179383/SRR17179383_2.fastq.gz,NA,NA
SRR17179385,PRJNA787062,SAMN23768725,SRS11267329,SRX13362455,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/085/SRR17179385/SRR17179385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/085/SRR17179385/SRR17179385_2.fastq.gz,NA,NA
SRR17179386,PRJNA787062,SAMN23768708,SRS11267328,SRX13362454,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/086/SRR17179386/SRR17179386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/086/SRR17179386/SRR17179386_2.fastq.gz,NA,NA
SRR17179389,PRJNA787062,SAMN23768775,SRS11267325,SRX13362451,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/089/SRR17179389/SRR17179389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/089/SRR17179389/SRR17179389_2.fastq.gz,NA,NA
SRR17179390,PRJNA787062,SAMN23768662,SRS11267324,SRX13362450,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/090/SRR17179390/SRR17179390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/090/SRR17179390/SRR17179390_2.fastq.gz,NA,NA
SRR17179391,PRJNA787062,SAMN23768774,SRS11267323,SRX13362449,571,Klebsiella oxytoca,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/091/SRR17179391/SRR17179391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/091/SRR17179391/SRR17179391_2.fastq.gz,NA,NA
SRR17179392,PRJNA787062,SAMN23768661,SRS11267322,SRX13362448,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/092/SRR17179392/SRR17179392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/092/SRR17179392/SRR17179392_2.fastq.gz,NA,NA
SRR17179398,PRJNA787062,SAMN23768618,SRS11267316,SRX13362442,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/098/SRR17179398/SRR17179398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/098/SRR17179398/SRR17179398_2.fastq.gz,NA,NA
SRR30996156,PRJNA787062,SAMN44250069,SRS22907627,SRX26384493,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/056/SRR30996156/SRR30996156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/056/SRR30996156/SRR30996156_2.fastq.gz,NA,NA
SRR30996158,PRJNA787062,SAMN44250067,SRS22907626,SRX26384491,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/058/SRR30996158/SRR30996158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/058/SRR30996158/SRR30996158_2.fastq.gz,NA,NA
SRR30996162,PRJNA787062,SAMN44250103,SRS22907621,SRX26384487,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/062/SRR30996162/SRR30996162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/062/SRR30996162/SRR30996162_2.fastq.gz,NA,NA
SRR30996164,PRJNA787062,SAMN44250066,SRS22907619,SRX26384485,108980,Acinetobacter ursingii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/064/SRR30996164/SRR30996164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/064/SRR30996164/SRR30996164_2.fastq.gz,NA,NA
SRR30996166,PRJNA787062,SAMN44250100,SRS22907617,SRX26384483,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/066/SRR30996166/SRR30996166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/066/SRR30996166/SRR30996166_2.fastq.gz,NA,NA
SRR30996168,PRJNA787062,SAMN44250098,SRS22907614,SRX26384481,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/068/SRR30996168/SRR30996168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/068/SRR30996168/SRR30996168_2.fastq.gz,NA,NA
SRR30996171,PRJNA787062,SAMN44250095,SRS22907612,SRX26384478,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/071/SRR30996171/SRR30996171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/071/SRR30996171/SRR30996171_2.fastq.gz,NA,NA
SRR30996172,PRJNA787062,SAMN44250094,SRS22907611,SRX26384477,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/072/SRR30996172/SRR30996172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/072/SRR30996172/SRR30996172_2.fastq.gz,NA,NA
SRR30996174,PRJNA787062,SAMN44250092,SRS22907609,SRX26384475,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/074/SRR30996174/SRR30996174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/074/SRR30996174/SRR30996174_2.fastq.gz,NA,NA
SRR30996175,PRJNA787062,SAMN44250065,SRS22907608,SRX26384474,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/075/SRR30996175/SRR30996175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/075/SRR30996175/SRR30996175_2.fastq.gz,NA,NA
SRR30996176,PRJNA787062,SAMN44250091,SRS22907607,SRX26384473,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/076/SRR30996176/SRR30996176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/076/SRR30996176/SRR30996176_2.fastq.gz,NA,NA
SRR30996182,PRJNA787062,SAMN44250085,SRS22907600,SRX26384467,40214,Acinetobacter johnsonii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/082/SRR30996182/SRR30996182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/082/SRR30996182/SRR30996182_2.fastq.gz,NA,NA
SRR30996183,PRJNA787062,SAMN44250084,SRS22907601,SRX26384466,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/083/SRR30996183/SRR30996183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/083/SRR30996183/SRR30996183_2.fastq.gz,NA,NA
SRR30996185,PRJNA787062,SAMN44250082,SRS22907598,SRX26384464,108981,Acinetobacter schindleri,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/085/SRR30996185/SRR30996185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/085/SRR30996185/SRR30996185_2.fastq.gz,NA,NA
SRR30996189,PRJNA787062,SAMN44250079,SRS22907594,SRX26384460,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/089/SRR30996189/SRR30996189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/089/SRR30996189/SRR30996189_2.fastq.gz,NA,NA
SRR30996190,PRJNA787062,SAMN44250078,SRS22907591,SRX26384459,3373099,Acinetobacter sp. 80-a,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/090/SRR30996190/SRR30996190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/090/SRR30996190/SRR30996190_2.fastq.gz,NA,NA
SRR30996194,PRJNA787062,SAMN44250074,SRS22907589,SRX26384455,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/094/SRR30996194/SRR30996194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/094/SRR30996194/SRR30996194_2.fastq.gz,NA,NA
SRR30996198,PRJNA787062,SAMN44250062,SRS22907585,SRX26384451,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/098/SRR30996198/SRR30996198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/098/SRR30996198/SRR30996198_2.fastq.gz,NA,NA
